timestamp,symbol,price,volume_24h,market_cap
2024-04-29 20:15:00+00:00,ADA,0.45412928103244216,306630441.86,16186606317.390081
2024-04-30 20:15:00+00:00,ADA,0.4376499533896385,393341759.29,15599216638.390194
2024-05-01 20:15:00+00:00,ADA,0.4429770615140135,513946874.32,15789083704.087017
2024-05-02 20:15:00+00:00,ADA,0.45671931715186653,379493790.35,16280326770.292013
2024-05-03 20:15:00+00:00,ADA,0.46673128971338446,318643239.56,16638948988.872091
2024-05-04 20:15:00+00:00,ADA,0.470584154052726,259119408.88,16777456155.215002
2024-05-05 20:15:00+00:00,ADA,0.46115166680857766,249323174.78,16441152259.900408
2024-05-06 20:15:00+00:00,ADA,0.4604350678017977,345648036.53,16415597933.259094
2024-05-07 20:15:00+00:00,ADA,0.44841519170953337,296061698.86,15988484840.509789
2024-05-08 20:15:00+00:00,ADA,0.46282606880641725,485867709.5,16503997795.8863
2024-05-09 20:15:00+00:00,ADA,0.4604392509789636,345223304.91,16420025723.178228
2024-05-10 20:15:00+00:00,ADA,0.44844040246118383,313558637.63,15992118455.47174
2024-05-11 20:15:00+00:00,ADA,0.44080089667954175,197087964.95,15719668845.983967
2024-05-12 20:15:00+00:00,ADA,0.4377774089723413,158264130.44,15613070170.761087
2024-05-13 20:15:00+00:00,ADA,0.44055305701883496,369308651.84,15713912871.78666
2024-05-14 20:15:00+00:00,ADA,0.4316699536215848,321094369.18,15398065019.792768
2024-05-15 20:15:00+00:00,ADA,0.45235530784963535,335900583.36,16135916964.767862
2024-05-16 20:15:00+00:00,ADA,0.45640955902474345,375705513.23,16280529020.698202
2024-05-17 20:15:00+00:00,ADA,0.48215933232047986,456765551.63,17200513680.8743
2024-05-18 20:15:00+00:00,ADA,0.48355002614230663,246426241.13,17251843509.656006
2024-05-19 20:15:00+00:00,ADA,0.469262209544314,247803528.74,16743339099.257322
2024-05-20 20:15:00+00:00,ADA,0.48664360237161497,425888931.84,17363499060.113396
2024-05-21 20:15:00+00:00,ADA,0.4970519979143442,629241140.77,17734855811.331676
2024-05-22 20:15:00+00:00,ADA,0.48247820620159987,429010395.77,17216338684.15157
2024-05-23 20:15:00+00:00,ADA,0.4498013600676794,533188710.57,16051947186.312222
2024-05-24 20:15:00+00:00,ADA,0.46072553424081164,441298909.15,16442927508.135283
2024-05-25 20:15:00+00:00,ADA,0.4601343948821464,250143065.1,16421818174.321426
2024-05-26 20:15:00+00:00,ADA,0.4581173386409926,217187153.13,16349826687.42951
2024-05-27 20:15:00+00:00,ADA,0.46673096571457107,316813916.91,16658654351.648478
2024-05-28 20:15:00+00:00,ADA,0.45733769481925346,425374015.06,16325012770.202896
2024-05-29 20:15:00+00:00,ADA,0.45155551900855834,347638290.67,16119764173.983486
2024-05-30 20:15:00+00:00,ADA,0.4483254605560903,353065431.55,16004449124.432281
2024-05-31 20:15:00+00:00,ADA,0.44872852252781786,294593961.78,16018817690.403404
2024-06-01 20:15:00+00:00,ADA,0.44942637429657073,174564274.48,16045067909.429104
2024-06-02 20:15:00+00:00,ADA,0.4439187980338711,247502230.08,15850042591.65976
2024-06-03 20:15:00+00:00,ADA,0.46002031118797315,308773320.42,16426078087.325426
2024-06-04 20:15:00+00:00,ADA,0.4625880952088709,310000707.16,16517761968.093798
2024-06-05 20:15:00+00:00,ADA,0.46325180485926215,302699024.24,16541447319.362337
2024-06-06 20:15:00+00:00,ADA,0.4526620619790178,267228456.23,16164690510.234695
2024-06-07 20:15:00+00:00,ADA,0.4477050018975024,861000274.92,15989288826.861027
2024-06-08 20:15:00+00:00,ADA,0.4346514711477025,383351815.23,15524162347.472492
2024-06-09 20:15:00+00:00,ADA,0.44530099420612784,339998584.72,15904516508.600788
2024-06-10 20:15:00+00:00,ADA,0.4392231872414531,461081647.03,15687432279.496765
2024-06-11 20:15:00+00:00,ADA,0.42213711918436,609044199.32,15078497209.167725
2024-06-12 20:15:00+00:00,ADA,0.4357710548936451,460380366.24,15567028353.997887
2024-06-13 20:15:00+00:00,ADA,0.4238356565625158,385942031.22,15141706172.812346
2024-06-14 20:15:00+00:00,ADA,0.40491205843581934,358820737.79,14465642329.261396
2024-06-15 20:15:00+00:00,ADA,0.41332596694299084,229084142.3,14766229247.344952
2024-06-16 20:15:00+00:00,ADA,0.41579980396555016,171185392.84,14855890328.671679
2024-06-17 20:15:00+00:00,ADA,0.4087876722278584,369731903.83,14606734773.430498
2024-06-18 20:15:00+00:00,ADA,0.37452905280805293,584077609.64,13383580346.617008
2024-06-19 20:15:00+00:00,ADA,0.3858127272740444,313217980.82,13786783646.264587
2024-06-20 20:15:00+00:00,ADA,0.38706397437181456,291072143.07,13831485703.329897
2024-06-21 20:15:00+00:00,ADA,0.37873084457962625,271564103.97,13534884915.66665
2024-06-22 20:15:00+00:00,ADA,0.38515671383138,249178738.13,13765868195.054249
2024-06-23 20:15:00+00:00,ADA,0.38536639814158546,179200534.14,13774237232.27858
2024-06-24 20:15:00+00:00,ADA,0.3702806010444135,372042650.96,13235006986.704506
2024-06-25 20:15:00+00:00,ADA,0.39485176982017245,290382725.93,14113246639.816936
2024-06-26 20:15:00+00:00,ADA,0.3907774578342333,255320922.95,13968847667.349808
2024-06-27 20:15:00+00:00,ADA,0.3912775203208909,257828629.2,13988095902.47623
2024-06-28 20:15:00+00:00,ADA,0.3935297130241948,294919398.26,14069528720.481903
2024-06-29 20:15:00+00:00,ADA,0.38703347334461224,233460306.53,13837262385.79218
2024-06-30 20:15:00+00:00,ADA,0.3857055715645053,175052642.83,13789774975.723106
